SourceFile,SourceFileSha1,Reason
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!121\MicrosoftEdge\User\Default\EmieSiteList\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!121\MicrosoftEdge\User\Default\EmieUserList\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\AppCache\566G7JIN\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\AppCache\70WBC81M\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\c1.adform[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\px.powerlinks[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\qds0l.publishers.tremorhub[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\stags.bluekai[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\tpc.googlesyndication[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\7Y8T6QWG\us-u.openx[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\acuityplatform[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\ads.pubmatic[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\bcp.crwdcntrl[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\googleads.g.doubleclick[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\pixel.33across[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\ssum-sec.casalemedia[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\static.quantcast.mgr.consensu[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\81UDNV8B\ups.analytics.yahoo[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\ap.lijit[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\docs.microsoft[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\mscom.demdex[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\pagead2.googlesyndication[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\pixel.servebom[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\purch-match.dotomi[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\secure-assets.rubiconproject[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\sync.mathtag[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\vars.hotjar[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\K97012RH\www.bing[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\bh.contextweb[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\dsp.adfarm1.adition[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\eb2.3lift[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\login.live[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\login.microsoftonline[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\lpcdn.lpsnmedia[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\microsoft[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\pixel.advertising[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\s0.2mdn[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\transmissionbt[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!001\MicrosoftEdge\User\Default\DOMStore\YIXZ616E\x.bidswitch[1].xml,35E3224FCBD3E1AF306F2B6A2C6BBEA9B0867966,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\User\Default\AppCache\JW7COKVL\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!006\MicrosoftEdge\User\Default\AppCache\I718NF17\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!121\MicrosoftEdge\User\Default\AppCache\G1432JKL\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\User\Default\AppCache\JW7COKVL\10\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\User\Default\AppCache\JW7COKVL\15\appcache[1].man,4C097792CAC5A9DC0FC310042B81853AF5B676E9,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\User\Default\AppCache\JW7COKVL\15\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\User\Default\AppCache\JW7COKVL\16\container.dat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\spartan.pat,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edbres00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edbres00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alice Doe\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\MicrosoftEdge\User\Default\DataStore\Data\nouser1\120712-0049\DBStore\LogFiles\edbtmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01tmp.log,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alice Doe\AppData\Local\Microsoft\Windows\WebCache\V01res00001.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Users\Alice Doe\AppData\Local\Microsoft\Windows\WebCache\V01res00002.jrs,6A521E1D2A632C26E53B83D2CC4B0EDECFC1E68C,Deduped
C:\Windows\system32\winevt\logs\Microsoft-AppV-Client%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-AppV-Client%4Virtual Applications.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-User Experience Virtualization-Agent Driver%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-User Experience Virtualization-App Agent%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-User Experience Virtualization-IPC%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-User Experience Virtualization-SQM Uploader%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-All-User-Install-Agent%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AllJoyn%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppHost%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppID%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-ApplicabilityEngine%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application Server-Applications%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Application Server-Applications%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppLocker%4EXE and DLL.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppLocker%4MSI and Script.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppLocker%4Packaged app-Deployment.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AppLocker%4Packaged app-Execution.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AssignedAccess%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-AssignedAccessBroker%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Audio%4CaptureMonitor.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Audio%4PlaybackManager.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-BackgroundTaskInfrastructure%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Backup.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-BitLocker-DrivePreparationTool%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-BitLocker-DrivePreparationTool%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Bluetooth-BthLEPrepairing%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Bluetooth-MTPEnum%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-BranchCache%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-BranchCacheSMB%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-System%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-User%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Cleanmgr%4Diagnostic.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Compat-Appraiser%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Containers-Wcnfs%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-CoreApplication%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-CorruptedFileRecovery-Client%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-CorruptedFileRecovery-Server%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DAL-Provider%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DataIntegrityScan%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DataIntegrityScan%4CrashRecovery.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DateTimeControlPanel%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Deduplication%4Diagnostic.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Deduplication%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Deduplication%4Scrubbing.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DeviceGuard%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Devices-Background%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DeviceSync%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DeviceUpdateAgent%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Diagnosis-PCW%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Diagnosis-PLA%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-Diagnostics-Networking%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DiskDiagnostic%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DiskDiagnosticResolver%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DSC%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DSC%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DxgKrnl-Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-DxgKrnl-Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EapHost%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EapMethods-RasChap%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EapMethods-RasTls%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EapMethods-Sim%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EapMethods-Ttls%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EDP-Application-Learning%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EDP-Audit-Regular%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EDP-Audit-TCB%4Admin.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-EventCollector%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-FeatureConfiguration%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-FileHistory-Engine%4BackupLog.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
C:\Windows\system32\winevt\logs\Microsoft-Windows-FMS%4Operational.evtx,C70BFFF0A559AF8CB76AD80A504DD55BD6CC484D,Deduped
